Note_ID,Tags,Actor,Common Words,Components,English,Frequency,HSK_2,Hanzi,ID,Image,Initial,MBP_Level,MBP_Phase,Notes,Pinyin,Scene,Set,Simplified,Sound,Tone,Tone-Location,Traditional,Translation of Words,Words_English_Sound,Words_Sound
1778227240407,migaku_import,Superman,"哆嗦, 嗦粉","[口|nid1775412213718], [索|nid1768474725359]",to suck,"<div class=""freq freq-basic"">basic</div>",,嗦,1778227338,"<img src=""MBP_note_1778227240407.jpg"">",su,,Unknown,"<!-- ANKI_LINKER_START -->
<div style='margin-top:15px;padding-top:10px;border-top:1px dashed #374151;font-size:0.85em;color:#9CA3AF;line-height:1.5;'><b>Words containing 嗦:</b> [嫌, 啰嗦|nid1744368026299]</div>
<!-- ANKI_LINKER_END -->",suō,"Superman stands defiantly IN FRONT of a gaping chasm, desperately clutching a colossal, shimmering laser-cut ROPE. With a mighty grunt, he puts one end of the magical rope into his MOUTH and *sucks* with all his might, single-handedly drawing the two sides of the canyon back together with an impossible, earth-shattering vacuum.",-uo,嗦,[sound:hypertts-0bee6c42d4dc6ba028d3f70f2928916ae12f9305ef81e1097f87b7cf.mp3],1,In Front [1],嗦,"to tremble; to shiver, to slurp noodles",[sound:en_words_5e6f35318f9165adfae81f533a6426d5bb9c4cfe.mp3],[sound:zh_words_c4e28bf5fb2a37a2334650902c4aa94180686d59.mp3]
1781004427225,n1_added,Chaplin,"呈现, 呈报","[口|nid1775412213718], [王|nid1775412213908]","present, submit; show, appear",,,呈,1781004433,"<img src=""mbp_呈_present.png"">",CH,Unknown,Unknown,"<!-- ANKI_LINKER_START -->
<div style='margin-top:15px;padding-top:10px;border-top:1px dashed #374151;font-size:0.85em;color:#9CA3AF;line-height:1.5;'><b>Derived characters:</b> [程|nid1768474725416], [逞|nid1778227239562]</div>
<!-- ANKI_LINKER_END -->",chéng,"In the Hall or Kitchen, Chaplin mimes to present and submit a giant Kirby mouth to the King, ""eng""-aging in a performance to show his loyalty.",-eng,呈,[sound:hypertts-de7ee68fe071e40561b4307cce9c4fdd3f13997bd9f88d5dd59cdf1c.mp3],2,Hall or Kitchen [2],呈,present / appear; submit a report,[sound:hsk4_en_words_7.mp3],[sound:hsk4_ch_words_7.mp3]
1778227240412,migaku_import,Captain Marvel (Brie Larson),"上臂, 交臂","[肉|nid1778231661031], [辟|nid1775412214005]",arm,"<div class=""freq freq-basic"">basic</div>",,臂,1778227339,"<img src=""MBP_note_1778227240412.jpg"">",bi,,Unknown,"<!-- ANKI_LINKER_START -->
<div style='margin-top:15px;padding-top:10px;border-top:1px dashed #374151;font-size:0.85em;color:#9CA3AF;line-height:1.5;'><b>Words containing 臂:</b> [手臂|nid1752183489189]</div>
<!-- ANKI_LINKER_END -->",bì,"In her serene backyard, Brie Larson, as Captain Marvel, flexes her incredible arm (臂), the very flesh (肉) of it pulsing with cosmic energy. With a fierce yell, she thrusts that powerful limb forward, not to strike, but to ward off (辟) an encroaching reality warp, the sheer force of her defiance causing the air to crackle and shimmer around her.",-i,臂,[sound:hypertts-5d91cb54c751d479c568ca2549a3e5b485fac75a9644aae6297909ba.mp3],4,Backyard [4],臂,"upper arm, linking arms",[sound:en_words_44261f9d3fa3d1e56277a11743e1c24031d55bb0.mp3],[sound:zh_words_114d305e1d6088dc05c6714fb4a8d29adee94834.mp3]
1781004427228,n1_added,Lisa Simpsons,"咯吱, 咯血","[口|nid1775412213718], [各|nid1775412213729]",(onomatopoeia for clucking or spitting sound); (exclamatory particle),,,咯,1781004434,"<img src=""mbp_咯_onomatopoeiaforcluckingorspittingsound.png"">",L,Unknown,Unknown,,"lo, gē","On the Roof, Lisa Simpson hears a loud ""o"" as a giant Kirby mouth, enslaved by another Kirby with a whip, makes a clucking sound, exclaiming in distress.",-o,咯,[sound:hypertts-4e1e74ae5b4c01427f3d52532bc5a7b4dc40944a2a076984bd283ef2.mp3],5,Roof [5],咯,to creak; coughing up blood,[sound:hsk4_en_words_8.mp3],[sound:hsk4_ch_words_8.mp3]
1781004427231,n1_added,Chaplin,"嘲笑, 嘲讽","[口|nid1775412213718], [朝|nid1778231660899]","ridicule, mock; morning",,,嘲,1781004435,"<img src=""mbp_嘲_ridicule.png"">",CH,Unknown,Unknown,"<!-- ANKI_LINKER_START -->
<div style='margin-top:15px;padding-top:10px;border-top:1px dashed #374151;font-size:0.85em;color:#9CA3AF;line-height:1.5;'><b>Words containing 嘲:</b> [嘲笑|nid1779271730125]</div>
<!-- ANKI_LINKER_END -->","cháo, zhāo","In the Hall or Kitchen, Chaplin opens a giant Kirby mouth to ridicule and mock Korea, letting out an ""ao"" sound that carries into the morning.",-ao,嘲,[sound:hypertts-122fb5488d397893e6b4fcb53c7e4ac10d8c8e5c8df418715a408721.mp3],2,Hall or Kitchen [2],嘲,mock / ridicule; sneer,[sound:hsk4_en_words_9.mp3],[sound:hsk4_ch_words_9.mp3]
1778227240416,migaku_import,Wednesdey Adams (Gena Ortega),"不见, 主见","[冂|nid1775412213659], [丿|nid1775412213592], [乚|nid1775412213601]",to see,"<div class=""freq freq-basic"">basic</div>",4,见,1778227340,"<img src=""MBP_note_1778227240416.jpg"">",ji,,Unknown,"<!-- ANKI_LINKER_START -->
<div style='margin-top:15px;padding-top:10px;border-top:1px dashed #374151;font-size:0.85em;color:#9CA3AF;line-height:1.5;'><b>Derived characters:</b> [⻅|nid1768474724706], [宽|nid1768474724779], [现|nid1768474724707], [舰|nid1768474726272], [观|nid1768474725733], [规|nid1768474725404], [觅|nid1781004427404], [视|nid1768474724921], [览|nid1768474726131], [觉|nid1768474724807]<br/><b>Words containing 见:</b> [一见钟情|nid1778841065364], [不见不散|nid1756507891014], [偏见, 无理, 取道|nid1751747930733], [偏见|nid1751747915179], [冷静, 眼不见为净|nid1745618857084], [大风, 大浪, 没见|nid1744366450015], [意见|nid1764712868841], [有主见|nid1778840189508], [职业, 选手, 见不得人|nid1745619005977], [见牙不见眼|nid1764597739834], [见谅|nid1780150567990]</div>
<!-- ANKI_LINKER_END -->",jiàn,"Wednesday Addams, a striking figure against the overgrown backyard foliage, intently peered through a dilapidated, inverted box that functioned as a rustic fence, her dark eyes ceaselessly scanning for any anomaly. Suddenly, a sharp, singular slash of light cut through the twilight, and she gasped as she clearly saw a shadowy hand with an ominous hook beginning to pull itself over the distant garden wall, confirming her gravest premonitions.",-ian,见,[sound:hypertts-276a962ad4f03d3f87b33020d75e3aa8421379a42314af5f43a9b4cb.mp3],4,Backyard [4],見,"not to see, one's own view; definite opinion",[sound:en_words_d77eb08c7dce61772e7457726716abd9048e6f5b.mp3],[sound:zh_words_fac45c640025f64b440147e6efb637f0f5707f1f.mp3]
1781004427235,n1_added,Alien&#x27;s Ripley (Sigourney),"叫嚣, 嚣张","[口|nid1775412213718], [口|nid1775412213718], [爻|nid1778231660939], [页|nid1775412214028]","clamor, uproar; arrogant",,,嚣,1781004436,"<img src=""mbp_嚣_clamor.png"">",X,Unknown,Unknown,"<!-- ANKI_LINKER_START -->
<div style='margin-top:15px;padding-top:10px;border-top:1px dashed #374151;font-size:0.85em;color:#9CA3AF;line-height:1.5;'><b>Words containing 嚣:</b> [嚣张|nid1779271721996]</div>
<!-- ANKI_LINKER_END -->",xiāo,"In Front, Alien's Ripley (Sigourney) faces a deafening clamor and uproar as two giant Kirby mouths battle over the Constitution, the solid and broken lines ""ao""-und them reflecting their arrogant squabble.",-ao,嚣,[sound:hypertts-d28b59b09a48076cc5c10d34f9ecec5fa3de070bdc209a6b3638b7bc.mp3],1,In Front [1],嚣,clamor; arrogant,[sound:hsk4_en_words_10.mp3],[sound:hsk4_ch_words_10.mp3]
1778227239909,migaku_import,Chef (Gordon Ramsey),"广柑, 柑橘","[木|nid1775412213863], [甘|nid1775412213910]",large tangerine,"<div class=""freq freq-basic"">basic</div>",,柑,1778227270,"<img src=""MBP_note_1778227239909.jpg"">",g,,Unknown,"<!-- ANKI_LINKER_START -->
<div style='margin-top:15px;padding-top:10px;border-top:1px dashed #374151;font-size:0.85em;color:#9CA3AF;line-height:1.5;'><b>Words containing 柑:</b> [柑橘, 橙|nid1763745223786]</div>
<!-- ANKI_LINKER_END -->",gān,"Gordon Ramsey, sweat beading on his furious brow, stands *in front* of a magnificent, ancient *wooden* grove, where he discovers the #1 prize: colossal, sun-kissed *large tangerines*. He snatches one, tearing into its zest with a roar, finally tasting something truly *sweet* and declaring, ""This is it, you donkey!""",-an,柑,[sound:hypertts-3d2be671eace0180808fe8cede932bee2ea0a77d529f0750af8f9bb2.mp3],1,In Front [1],柑,"a variety of orange grown in Guangdong, Sichuan, Taiwan etc, citrus",[sound:hypertts-81c0b87ac53596ba4e4876286e31d4ede907952c38660a593734089c.mp3],[sound:zh_words_4fd35160716d8572051c4066202aa22b33933b21.mp3]
1778227240421,migaku_import,Hulk,"崩溃, 击溃","[水|nid1775412213887], [贵|nid1775412213998]",used in 潰膿|溃脓[hui4 nong2],"<div class=""freq freq-basic"">basic</div>",,溃,1778227341,"<img src=""MBP_note_1778227240421.jpg"">",hu,,Unknown,"<!-- ANKI_LINKER_START -->
<div style='margin-top:15px;padding-top:10px;border-top:1px dashed #374151;font-size:0.85em;color:#9CA3AF;line-height:1.5;'><b>Words containing 溃:</b> [崩溃|nid1753480530155]</div>
<!-- ANKI_LINKER_END -->",huì,"Hulk, meticulously cleaning his exclusive, outrageously expensive (贵) backyard water (水) feature, discovers a deep fissure. Suddenly, the pristine water isn't merely leaking, but collapsing and bursting forth as a grotesque, pulsing stream of putrid pus (溃脓), coating the '贵' water feature in its vile discharge, causing Hulk to roar in an uncontrollable, visceral rage.",-ui,溃,[sound:hypertts-9a4ac118d3d0f7332e0d8d1669171b9d0d023b71adac83c8110bab31.mp3],4,Backyard [4],潰,"to collapse; to crumble; to fall apart, to defeat; to smash; to rout",[sound:en_words_a969709108c3cbe0eaa205488cc36f017a2e9ff4.mp3],[sound:zh_words_0725dd85d637182a4fd2cf48c981c2cfee5c3c74.mp3]
1781004427238,n1_added,Kevin Hart,"乾坤, 坤包","[土|nid1775412213744], [申|nid1775412213918]","earth; feminine, female; mother",,,坤,1781004437,"<img src=""mbp_坤_earth.png"">",K,Unknown,Unknown,,kūn,"In Front, Kevin Hart, ""en""-couraged by Kami Sama, carefully places a pot of soil (representing the earth) to honor the feminine and mother figures.",-en,坤,[sound:hypertts-8e2240b8658a0893c321c0131cb31364610d375c871919a38282f1b1.mp3],1,In Front [1],坤,universe; women's handbag,[sound:hsk4_en_words_11.mp3],[sound:hsk4_ch_words_11.mp3]
1778227240425,migaku_import,007 (Connery),"山狮, 海狮","[犬|nid1775412213903], [师|nid1768474724897]",(bound form) lion,"<div class=""freq freq-basic"">basic</div>",,狮,1778227342,,sh,,Unknown,"<!-- ANKI_LINKER_START -->
<div style='margin-top:15px;padding-top:10px;border-top:1px dashed #374151;font-size:0.85em;color:#9CA3AF;line-height:1.5;'><b>Words containing 狮:</b> [狮子|nid1765404451887]</div>
<!-- ANKI_LINKER_END -->",shī,"Sean Connery's 007 stands unflinchingly in front of a crumbling, vine-choked temple, as a magnificent, golden-maned lion (representing the animal radical) bursts from the shadows, letting out a ground-shaking roar. Unflustered, the master spy (representing the 'teacher/master' component, providing the sound shī) smoothly draws his Walther PPK, ready to prove he is the true master of this treacherous domain.",-i,狮,[sound:hypertts-28ab2937b2e3ed94bf958ef460e39fee4b740d2504be94dfcca73ef5.mp3],1,In Front [1],獅,"mountain lion, sea lion",[sound:en_words_0d278383b797efff562465b071e910573fafb95e.mp3],[sound:zh_words_47b2026a9a70b51be66a817bd579b6443e301328.mp3]
1781004427242,n1_added,Big bald black cop (Terry Crews),"池塘, 水塘","[土|nid1775412213744], [唐|nid1775412213738]","dike, embankment; pond, pool",,,塘,1781004438,"<img src=""mbp_塘_dike.png"">",T,Unknown,Unknown,,táng,"In the Hall or Kitchen, Big bald black cop (Terry Crews) builds a sturdy dike around a pot of soil, using sugar to form an ""ang""-ular pond.",-ang,塘,[sound:hypertts-f397501b1922d00cf2aef7a8d33fd8c6ce1adbef8acfe6f4bd425e06.mp3],2,Hall or Kitchen [2],塘,pond; water pond,[sound:hsk4_en_words_12.mp3],[sound:hsk4_ch_words_12.mp3]
1778227240428,migaku_import,007 (Connery),"专擅, 擅场","[手|nid1775412213831], 亶",without authority,"<div class=""freq freq-basic"">basic</div>",,擅,1778227343,"<img src=""MBP_note_1778227240428.jpg"">",sh,,Unknown,"<!-- ANKI_LINKER_START -->
<div style='margin-top:15px;padding-top:10px;border-top:1px dashed #374151;font-size:0.85em;color:#9CA3AF;line-height:1.5;'><b>Words containing 擅:</b> [擅长|nid1758716104340]</div>
<!-- ANKI_LINKER_END -->",shàn,"In a clandestine backyard, 007 (Connery), without a single authorized document, uses his bare hands (手, 扌) with such raw talent (才) that he seamlessly replaces the critical component with a cotton (亶) decoy. His every precise movement, though utterly sincere (亶) in its mission, is executed completely without authority, a rogue operation leaving no trace but a wisp of fuzz.",-an,擅,[sound:hypertts-2b61392feb81074554157cf3fbda023db5dcec65b31004eed02450d8.mp3],4,Backyard [4],擅,"without authorization, to excel in some field",[sound:en_words_d60ba0533e1ab34be54ab8e2f5668481f9cf0135.mp3],[sound:zh_words_0c2276bef938e577f8185599710cd7c8a22c7fd5.mp3]
1778227239917,migaku_import,Luke Skywalker (Matt Hamill),"上马, 下马",马,surname Ma,"<div class=""freq freq-basic"">basic</div>",4,马,1778227271,"<img src=""MBP_note_1778227239917.jpg"">",m,,Unknown,"<!-- ANKI_LINKER_START -->
<div style='margin-top:15px;padding-top:10px;border-top:1px dashed #374151;font-size:0.85em;color:#9CA3AF;line-height:1.5;'><b>Derived characters:</b> [⻢|nid1768474724432], [吗|nid1768474724433], [妈|nid1768474724630], [玛|nid1781004427352], [码|nid1768474725610], [腾|nid1768474726393], [蚂|nid1778227239535], [闯|nid1768474726392], [驭|nid1778227240390], [驶|nid1768474726065], [驻|nid1768474726066], [驾|nid1768474726064], [骂|nid1768474724434], [骄|nid1768474725923], [验|nid1768474725829], [骑|nid1768474724595], [骗|nid1768474725103]<br/><b>Words containing 马:</b> [放马过来|nid1773349127898], [牛马|nid1755614006586], [走马看花|nid1766700619365], [马屁|nid1773583895295], [马屁精|nid1756545436886]</div>
<!-- ANKI_LINKER_END -->",mǎ,"Inside a cramped Room [3], Luke Skywalker grapples with a wild, colossal Mare, its muscular form resembling the character itself, kicking up dust and debris as he tries to rein in its frantic energy. Panting and desperate, Luke finally whispers, ""It's the surname Ma!,"" hoping this ancient name will calm the majestic beast before it demolishes the entire room.",-a,马,[sound:hypertts-88ba726b77e98f6806a39626053e27a7d830cb0541b562de4011b394.mp3],3,Room [3],馬,"to get on a horse, to dismount from a horse",[sound:hypertts-cdc618881ed73b7cd0a22fd686bbf646c7cb07c8e1f47c5a95a10055.mp3],[sound:zh_words_d7a74ba8f912c604e732cf6c50a34c5496c411e8.mp3]
1781004427245,n1_added,007 (Connery),"别墅, 别墅区","[艹|nid1775412213977], 庐, [土|nid1775412213744]","villa, country house",,,墅,1781004439,"<img src=""mbp_墅_villa.png"">",SH,Unknown,Unknown,,shù,"In the Backyard, 007 (Connery) inspects a luxurious villa surrounded by lush grass and pots of soil.",-(Null),墅,[sound:hypertts-5590c9490a4846e1d743ccca19179f41d319deb0460c48a178ea8abc.mp3],4,Backyard [4],墅,villa; villa district,[sound:hsk4_en_words_13.mp3],[sound:hsk4_ch_words_13.mp3]
1778227240431,migaku_import,Usopp,"大愚, 愚人","[禺|nid1775412213942], [心|nid1775412213818]",to be stupid,"<div class=""freq freq-basic"">basic</div>",,愚,1778227344,"<img src=""MBP_note_1778227240431.jpg"">",yu,,Unknown,"<!-- ANKI_LINKER_START -->
<div style='margin-top:15px;padding-top:10px;border-top:1px dashed #374151;font-size:0.85em;color:#9CA3AF;line-height:1.5;'><b>Words containing 愚:</b> [愚公移山|nid1754559312632]</div>
<!-- ANKI_LINKER_END -->",yú,"In a chaotic kitchen, Usopp clumsily wrestles with a mischievous, golden-furred 禺 that keeps stealing his baking ingredients. His HEART, clearly not focused or perhaps entirely missing the point, leads him to make such utterly stupid decisions that he ends up covered in flour, batter, and utter humiliation.",-u,愚,[sound:hypertts-2ecf783e930553256d347aedf9c22bafc8efdb8af4134671c97bfdfc.mp3],2,Hall or Kitchen [2],愚,"idiot, stupid person",[sound:en_words_dcb841eae7b4c48b7927fe0be54412aaec542a3e.mp3],[sound:zh_words_95b0555578ba08a9b50fd3d3dcc193f425c86dec.mp3]
1778227240433,migaku_import,Wednesdey Adams (Gena Ortega),"下贱, 低贱","[贝|nid1775412213996], [戋|nid1775412213825]",inexpensive,"<div class=""freq freq-basic"">basic</div>",,贱,1778227345,"<img src=""MBP_note_1778227240433.jpg"">",ji,,Unknown,"<!-- ANKI_LINKER_START -->
<div style='margin-top:15px;padding-top:10px;border-top:1px dashed #374151;font-size:0.85em;color:#9CA3AF;line-height:1.5;'><b>Words containing 贱:</b> [手贱, 身份证, 丑|nid1747254867820]</div>
<!-- ANKI_LINKER_END -->",jiàn,"In the perpetually gloomy Adams family backyard, a stoic Wednesday Adams (Gena Ortega) meticulously shatters a valuable conch shell (贝) with a single, precise chop of her hand (戋, breaking it into small, trivial pieces). With a chilling smirk, she declares that such once-prized objects are now laughably inexpensive, perfect for her morbid art.",-ian,贱,[sound:hypertts-ed75a98ff632ab7a968b12ba6d668b6a43df4b0e94d9c1964827501f.mp3],4,Backyard [4],賤,"humble, lowly; humble",[sound:en_words_530fe3716984d4fae6d0625fdd7e332a606fa8a9.mp3],[sound:zh_words_c1da3c9099df9b9eb0ee8b0d8bed9711217afac2.mp3]
1781004427249,n1_added,El Zorro,"玄奘, 奘宽","[大|nid1775412213753], [壮|nid1778231660613]","(used in names, e.g., Xuanzang); bulky, stout",,,奘,1781004440,"<img src=""mbp_奘_usedinnames.png"">",Z,Unknown,Unknown,,"zàng, zhuàng","In the Backyard, El Zorro, alongside a giant robot and the ""ang""-ry Zhuang ethnic group, struggles with a bulky and stout package, hinting at Xuanzang's adventures.",-ang,奘,[sound:hypertts-68cdab08afd1d4219dd33c43c022b948e28c0df904a68c9e37c3a746.mp3],4,Backyard [4],奘,monk Xuanzang; bulky,[sound:hsk4_en_words_14.mp3],[sound:hsk4_ch_words_14.mp3]
1781004427253,n1_added,Astrophysicist (Neil Degrasse Tyson),"安娜, 婀娜","[女|nid1775412213764], [那|nid1778231661115]","elegant, graceful (often in names)",,,娜,1781004441,"<img src=""mbp_娜_elegant.png"">",N,Unknown,Unknown,,nà,"In the Backyard, Astrophysicist Neil Degrasse Tyson observes a geisha with surname Na, an ""a""-mazing vision of graceful elegance.",-a,娜,[sound:hypertts-48969c766553edf7db6726f67c58190c1374d37d81caee0f4283a60c.mp3],4,Backyard [4],娜,Ānnà: Anna; graceful,[sound:hsk4_en_words_15.mp3],[sound:hsk4_ch_words_15.mp3]
1778227240438,migaku_import,Hulk,"浑南, 浑厚","[水|nid1775412213887], [军|nid1778231660490]",muddy; turbid,"<div class=""freq freq-basic"">basic</div>",,浑,1778227346,"<img src=""MBP_note_1778227240438.jpg"">",hu,,Unknown,"<!-- ANKI_LINKER_START -->
<div style='margin-top:15px;padding-top:10px;border-top:1px dashed #374151;font-size:0.85em;color:#9CA3AF;line-height:1.5;'><b>Words containing 浑:</b> [浑浑噩噩|nid1753871348805]</div>
<!-- ANKI_LINKER_END -->",hún,"In the sprawling Grand Hall, a heartbroken Hulk stands guard over a shimmering pool. An invading army charges in, dumping endless barrels of earth and debris into the water, instantly transforming it into a thick, turbid sludge.",-un,浑,[sound:hypertts-fff4202d1035ed447364e414880ee3b04e1b8cfc0401550c3c856cb3.mp3],2,Hall or Kitchen [2],渾,"see 渾南區|浑南区[Hun2 nan2 Qu1], simple and honest",[sound:en_words_8db9a41b19803fac408c5a4ac7b1e7e7d8eb2016.mp3],[sound:zh_words_8d5508fabc87167c03259c6301c4148cbe495f8c.mp3]
